gender ldlsiu02
F 3.723788261
M 3.944477558
F 3.316725969
F 3.953838825
M 4.346342087
F 3.162522793
M 3.398004055
F 4.886531353
M 2.438261747
F 2.849771976
F 1.638282776
F 4.090767384
M 3.271160603
M 4.031625748
F 6.004692078
F 5.241485596
F 2.932291269
F 3.357739925
F 4.291570663
F 3.67625761
M 3.847735167
M 3.765216112
M 2.320262671
F 2.943385124
F 3.252360582
F 3.931625128
F 3.686627388
F 3.290866137
M 4.504398346
F 3.164824486
F 3.360403538
M 5.835670948
F 4.274322033
M 3.528726339
F 2.319667816
F 2.177412033
F 2.819050312
F 3.825133562
F 4.458263874
F 3.178219795
F 3.107156515
M 4.424129009
F 2.032596111
F 3.532475948
F 3.790843248
F 1.166699767
M 2.89114809
F 3.193761826
F 2.001253605
M 3.030171394
M 4.267055035
F 4.844586372
M 4.142151356
F 4.780220985
F 3.151015043
F 2.525409937
M 2.529832125
F 3.729012012
F 3.858053446
M 3.895240068
M 3.90214467
M 4.246729374
M 4.613423824
F 2.702421665
M 3.866302729
M 3.588747263
F 2.679095984
M 2.693396568
F 3.790274382
F 4.744197845
F 3.807135105
M 3.726813793
M 2.698982239
M 3.946235895
F 3.176513195
F 2.198229313
M 3.848278284
M 4.03258276
F 4.482158661
F 3.170435905
M 2.369888067
F 2.869632483
F 4.084871292
F 4.128160954
F 3.573852062
F 3.919548512
F 3.12906003
F 2.261844873
F 4.330618858
M 3.998861074
F 3.330509424
F 3.29047823
M 3.294564009
M 3.480523348
F 4.210008144
M 4.17778635
M 2.571414948
F 3.770724297
M 4.084121704
M 3.950606346
M 5.177896023
F 3.067694187
F 3.11349225
M 4.513009548
F 3.107751369
F 4.005558968
M 3.859423876
M 3.385875702
M 3.401210546
F 2.074282408
M 4.19653511
F 3.77625823
M 3.956579924
F 3.935814381
F 1.664737463
M 4.807632446
F 3.207545042
M 6.471672058
M 3.443750381
M 5.814233303
F 2.897044182
M 3.757690668
F 3.801419973
M 1.618836045
M 2.26546526
M 3.605220079
M 5.125607014
F 3.086003065
M 3.141084909
F 2.513592005
M 4.254021645
F 4.742723942
F 3.544500828
M 4.729250908
F 5.270267963
M 3.718667984
F 5.3840518
F 4.446135521
F 3.528390169
M 4.701347828
M 2.933041096
M 4.118592739
M 3.227328062
F 3.330509424
F 3.979517937
F 4.173933506
F 3.398340225
M 2.775993347
M 5.017951965
F 2.75833106
M 2.643047094
F 3.620399952
F 4.457074642
M 2.275447369
F 2.521789551
M 4.308276176
F 2.622695446
M 4.035272121
F 3.886421919
M 3.809617519
F 2.761847973
M 4.362064838
M 3.95443368
M 4.385856152
F 4.7156744
M 3.389909744
M 3.316932917
F 4.504811764
F 2.362000704
F 2.025458574
M 5.330754757
F 2.396291018
F 3.170979023
F 3.878379345
F 4.219550133
F 3.506176472
M 4.076647758
F 2.806611776
F 3.945020676
F 3.615926266
F 5.249579906
M 2.027966976
F 3.52094245
M 2.979796171
F 5.372311592
F 3.015275955
F 2.489774942
F 2.682302713
F 1.892951965
M 4.070363998
F 3.403176069
M 2.511445522
M 3.496996164
F 3.366351366
M 3.103148222
M 4.672384739
F 2.77441597
M 3.594540119
M 3.549853802
M 3.937185049
F 3.53126049
M 3.12078476
M 3.799092531
M 3.519416809
M 3.961519241
F 2.198591232
F 3.483393669
F 1.569753766
M 2.607049942
F 2.359880209
F 2.672320604
M 2.193083048
F 3.899636269
M 3.393168211
M 3.451611757
M 2.978270292
M 3.517658234
F 3.234361887
M 3.925315142
F 3.692187309
M 2.683466434
F 5.456459999
F 3.80959177
M 3.727641344
F 2.313358068
M 4.070131302
M 3.951407909
M 3.82973671
M 4.64445591
M 4.214378357
M 3.012353897
M 3.172116995
M 3.725132942
F 4.454772949
F 2.415815353
F 3.713263273
F 3.121741533
M 3.904032469
M 1.735050797
F 3.263531923
F 2.190005779
F 2.412556887
F 4.751464844
F 3.378221035
M 2.872916698
M 3.346232176
M 3.66306901
M 3.156937122
M 3.077469349
M 2.429469347
M 3.838736057
M 3.096269608
M 2.027966976
M 3.961907148
M 3.273048401
F 3.312122822
M 3.310235262
M 3.495470285
F 2.83210969
M 3.837624073
M 4.176054001
M 5.247045517
F 3.037256956
F 3.506616116
F 4.090431213
M 2.582896709
F 2.831721783
M 4.954362392
F 4.497105598
M 4.882368088
F 3.96475172
F 3.524743795
F 3.301959991
F 2.258586645
F 4.150581837
F 2.838807344
F 3.171341181
F 4.087172985
F 3.405994654
F 3.190115452
M 2.865288019
F 3.188770771
M 4.447919846
F 4.633103371
F 2.281369209
F 4.523146629
M 1.918191314
F 2.419073582
F 3.110234022
F 3.937391996
F 1.484364033
F 2.66714859
M 4.903056145
F 3.023447752
F 3.651380301
M 2.844367266
F 3.889343977
M 2.58726716
F 4.150969505
F 4.950716019
F 5.493388176
F 3.616314173
F 3.894283295
M 3.575145006
M 2.431952
F 3.582592726
F 1.60438025
F 4.06780386
M 2.611860037
M 5.754496574
F 3.90959239
F 4.625061035
F 2.878243923
F 4.053839684
F 3.60061717
M 3.665577412
M 4.556687355
F 1.506525993
F 3.103536129
F 4.861680031
M 2.956030846
F 4.405147552
M 3.651380301
F 4.857413292
F 4.184147835
F 3.985646725
M 2.65258956
F 3.542380333
M 3.414994001
M 2.839427948
M 2.599757433
M 3.241266489
F 4.2413764
M 3.573852062
M 1.619741082
F 2.727118015
M 3.448327541
M 2.137329102
F 3.271108866
M 2.447855949
F 2.187756062
F 2.348243237
M 4.115127563
F 2.637642384
F 3.590816259
M 2.629781008
F 4.597080708
M 4.853792667
M 2.251681805
F 4.334136009
M 4.101396084
M 2.203272104
M 5.197859764
M 4.090638161
M 4.82547617
M 4.000205994
M 3.894878149
F 2.963556051
M 3.236301422
F 3.795808315
F 3.42145896
M 2.612972021
F 3.596789837
F 3.858311892
M 3.147963762
F 2.146664381
M 2.660269976
F 4.059192657
F 6.261507511
M 2.925205708
F 3.096036673
F 3.710392714
F 4.199664116
M 1.734481931
F 4.153814316
F 3.838917017
M 4.111740112
F 2.628849983
F 2.456700087
F 4.15766716
F 3.685877562
F 4.743060112
M 3.227095366
M 3.959605694
F 5.553331375
M 2.979614973
F 3.462705612
F 4.488106251
F 4.437162399
M 2.783079147
M 4.394441605
M 3.185538292
F 2.726549149
F 3.718435287
M 1.916846633
M 1.799855947
M 4.251383781
F 3.094717979
F 4.178329468
F 3.543363094
M 3.464826345
M 5.345701694
M 4.424697876
M 2.798052073
F 2.285532713
M 2.807982206
F 3.71398735
F 2.601283312
F 2.94972086
F 3.144576073
F 9.299773216
F 2.137147903
F 3.087683916
F 3.580704927
M 3.744528055
M 2.79572463
M 2.816593647
M 2.713929415
F 3.901498318
F 3.557327509
F 2.863477707
M 3.282073736
M 4.002326488
F 4.28926897
M 3.214449644
M 2.715300083
F 4.185027122
F 2.247078896
F 2.898156166
F 5.658167839
F 1.950128436
F 3.09285593
F 3.746777773
F 2.298979759
M 3.706177711
M 2.748400688
M 4.549601555
F 3.068857908
F 4.054848194
F 2.249328613
F 3.644113541
F 3.837753296
F 2.668751955
F 4.06035614
M 3.268703938
F 3.454895973
F 5.449167252
F 3.693144083
M 1.909579992
M 2.556079865
M 3.165263891
F 4.563953876
F 4.885005951
F 4.773109436
F 2.914266825
M 3.641088009
M 3.730873823
F 3.483574629
M 2.116847992
F 2.899138689
M 2.480594635
F 3.599711895
M 3.583963156
F 2.535960913
M 4.713191986
M 2.452458858
F 4.378692627
M 3.86865592
F 3.818772078
M 3.224612713
F 2.95815134
F 2.522668839
M 5.023304939
M 3.34530139
F 3.545845509
F 3.019051552
F 4.363952637
F 2.156723976
M 4.29213953
M 2.593809605
M 2.901492119
F 3.864777088
F 2.863710642
M 3.213104963
M 2.575655937
F 4.040030003
M 2.46681118
M 3.152385712
F 2.508756161
F 4.147943974
M 4.698813915
M 2.518143415
M 3.90519619
F 4.965637207
F 3.004931927
M 4.227592945
M 4.176054001
F 2.872140884
M 4.038323402
F 3.173642635
M 4.03144455
F 4.471426964
F 3.435475111
M 3.007388592
M 2.926550388
M 4.303103924
M 1.526050329
F 5.777123928
F 3.346232176
F 2.337743998
M 3.242844105
M 3.044549465
F 4.246212006
M 3.245455742
F 3.55562067
F 2.00673604
M 4.040056229
M 0.62063998
F 3.005992174
F 2.426547289
M 3.297408581
F 3.309459448
M 3.770543098
M 3.377083302
M 1.561944008
M 3.453887463
M 5.404739857
M 2.927351952
F 5.196282387
F 4.006541729
F 2.009347916
M 1.354624391
F 3.878948212
F 4.291932583
M 2.648063898
M 3.000690937
M 5.080765724
M 1.93432796
F 3.506616116
F 2.914266825
F 2.053335667
M 2.492490292
M 3.782206059
F 2.94987607
M 3.581454754
M 2.705654144
M 4.498450279
F 3.874914169
F 2.444959641
F 4.920821667
F 3.363842964
F 2.011908054
F 5.430755138
M 3.581273794
F 3.191046476
M 4.815132141
F 5.786459446
F 3.222156048
M 3.828779936
F 5.659072876
M 3.497384071
F 4.259943485
M 2.126597166
F 2.2740767
M 5.111021996
M 3.727434635
F 3.151816845
F 7.092673779
M 2.666760683
M 2.607619047
F 2.286024094
F 3.696376562
F 2.105004072
F 3.416907549
F 1.33450532
M 2.80030179
F 4.347117901
F 4.128936768
M 3.695264816
F 2.285739422
F 3.511787891
M 2.959108114
M 3.280935764
F 4.252289295
M 2.312556267
F 4.71854496
F 4.377968788
M 3.78049922
M 3.198364735
F 2.765054703
F 3.718823195
M 3.537647963
M 5.254752159
F 5.250691891
M 4.215335369
M 4.215335369
F 4.380683899
M 3.835865498
F 5.175413609
F 3.729012012
F 1.881935596
F 3.916677952
F 5.629566669
M 3.732606649
F 4.603778362
M 4.557825089
M 3.756552935
M 4.917770386
M 3.982595205
M 4.641740799
F 4.070700169
F 3.302166939
M 3.227328062
M 3.241835356
M 3.087813377
F 3.907859802
F 4.898995876
M 4.629663944
F 3.103303432
M 3.618434668
F 5.011668205
M 3.766896963
F 2.779381037
M 4.088129997
M 3.108371973
F 3.125568867
F 2.404979944
F 3.56288743
F 4.064752579
F 3.232655048
F 3.106225729
F 2.899707556
F 4.190018177
M 3.806591988
M 3.686446428
M 1.711621642
F 2.424478531
M 3.159290314
M 2.350363731
F 4.116911888
M 3.366144419
F 2.027424097
F 3.921281099
F 3.743519545
F 5.984727859
M 4.085647106
F 2.872528791
F 1.719327927
M 4.010368824
F 2.865288019
M 4.747094154
F 4.292759895
M 3.082667112
F 3.041136026
F 4.847276211
F 4.368943691
F 3.844632149
F 4.125290871
M 3.750630856
M 3.365187645
F 2.224632263
F 4.127255917
M 3.201467991
M 4.788651466
M 2.260862112
F 4.046185017
F 5.109315395
M 4.718751907
F 2.223959923
M 5.395689011
M 4.006541729
F 3.030326605
M 3.263868093
F 2.606688023
F 3.453887463
F 1.890210867
F 3.339146614
M 3.599711895
F 5.30047226
M 3.200847387
F 5.539522171
M 4.297932148
F 3.45562005
F 1.882608056
F 4.7633605
M 5.146476269
F 5.802984238
M 4.457850456
M 3.190891266
F 3.728779316
F 3.126887798
F 3.463093519
M 4.828501701
F 5.686846733
F 4.500545025
F 2.963892221
M 3.633562803
F 3.304908037
M 2.729626417
F 3.538734198
F 3.389159918
M 4.582728386
M 4.416888237
F 2.670044899
F 3.544294119
F 6.408806324
M 0.492219239
M 4.381795883
M 3.227328062
F 4.600519657
F 1.468020439
M 2.667950392
F 2.476172686
F 2.12062335
F 3.475894213
F 4.29100132
M 3.73413229
F 4.115515709
F 4.219912529
M 2.268568516
F 4.06001997
F 2.69150877
M 4.088310719
M 3.18321085
M 2.953367233
M 3.607133865
F 5.217358589
M 3.236301422
F 5.942576408
M 3.480911255
F 3.32094121
M 1.922975421
F 3.347939014
F 3.056574345
M 3.149748087
M 6.501747131
F 4.734035015
F 4.521621227
M 4.140625477
M 3.536458492
F 3.802350998
F 2.22349453
F 2.8586936
M 3.39759016
M 3.997956038
F 3.335862398
F 3.114630222
F 5.092041016
F 4.881954193
F 4.026065826
F 2.684267998
M 3.997956038
F 2.59437871
F 3.726296663
M 4.797081947
F 3.719392061
M 4.52278471
M 3.73395133
F 3.814401627
F 2.457993031
M 3.020008326
M 3.078839779
M 3.818616867
M 6.018061638
M 3.496272087
M 3.411916733
F 3.396995544
F 3.394900799
M 3.14682579
F 3.466300249
M 2.896320105
F 2.939376831
M 2.501282692
F 2.632548094
M 3.81401372
M 4.258236885
M 4.251383781
F 2.396859884
M 3.82973671
M 4.023195267
M 5.04055357
F 5.034967899
M 4.498243332
M 3.370747566
M 3.030921221
F 5.013142109
F 3.201985121
M 3.204312563
M 2.459156752
F 4.953948498
F 2.265336037
M 3.699479818
M 3.193968534
F 6.34389782
F 4.23142004
M 3.654638529
M 5.259923935
F 3.305994034
F 4.545179367
M 2.525228977
F 4.462815285
F 3.430122137
M 1.575313568
F 3.487970829
M 4.977713585
M 2.318943739
F 4.075122356
F 3.209458828
M 3.870724916
F 3.828159332
M 3.403331041
F 2.947807312
F 2.97457242
M 2.39980793
M 4.091052055
F 3.918203831
M 4.120325565
F 2.756675959
F 2.501437902
F 3.169608593
F 1.608492017
F 3.687635899
M 3.389547825
F 3.34258604
F 4.903056145
F 2.395929098
F 4.122084141
M 4.083164692
F 3.38742733
M 3.415562868
F 4.494468212
M 3.576489687
F 2.301488161
M 5.210634708
F 5.153949738
F 2.963556051
M 4.26206398
F 3.20927763
F 3.042791128
M 3.222156048
F 4.251719952
F 2.658407927
M 2.465259552
F 2.442476988
M 2.158766985
M 2.208030224
F 4.466823578
F 1.005023003
M 1.60251832
M 2.062619448
M 4.813554764
M 5.249579906
M 3.299891233
M 2.157629013
F 3.156213045
M 3.655776501
F 2.375835896
F 2.083850622
F 5.077895641
F 3.641812086
M 2.901440382
M 3.769948483
M 2.784216881
F 5.927241325
M 3.674576759
F 2.767356157
F 2.681914806
F 2.789363146
F 2.289954662
M 4.360151291
M 2.917007923
M 3.806591988
F 3.194330692
F 2.922179937
F 2.948040009
F 4.391027927
F 4.570237637
F 3.352567911
F 2.865288019
F 2.525409937
M 4.484124184
F 4.680996418
F 4.540938377
F 3.248016119
M 2.045939684
F 3.155618191
M 4.320688725
M 3.361799955
F 1.915501952
F 2.911008596
F 2.079144001
F 3.653888702
M 4.640396118
M 3.072168112
M 3.279953003
M 3.256394625
M 3.222880125
F 3.929918289
M 3.52213192
M 3.69622159
F 2.280050278
M 3.998680115
M 3.212924004
F 3.404443026
M 3.22939682
M 3.336250305
F 3.09166646
F 2.808396101
M 2.515841722
F 2.958125353
F 2.241725922
M 3.719392061
F 3.473799706
M 3.950787306
F 2.884760618
M 2.902991772
F 3.894464254
F 4.428343773
F 3.246050596
M 4.626586914
M 3.180779934
M 4.857413292
F 2.552226782
F 2.338804245
M 5.474406719
F 4.020687103
F 4.857800961
M 3.040334225
F 2.171955585
M 4.273933887
M 4.636568546
F 4.104783535
F 2.647236586
F 2.477387905
F 4.755886555
F 3.517683983
F 3.489677668
F 5.618266106
M 4.419137955
F 1.525740027
M 4.422060013
F 2.767744064
M 4.205172062
F 3.043954849
M 5.345132828
M 3.038989544
F 1.946301222
M 2.280567646
M 4.690202236
F 4.433309078
F 4.052701473
F 5.613688946
M 3.892188549
M 2.6074121
F 3.214449644
M 4.087948799
F 3.025775194
F 3.351455927
F 3.852519274
M 4.047529697
F 1.936370969
F 3.418433428
F 3.687015295
F 3.623037815
F 2.412944794
M 4.344454288
F 4.262633324
F 5.404739857
F 5.61787796
F 2.63769412
F 3.725132942
F 2.43228817
F 4.531964779
M 3.845640659
F 3.108371973
M 3.038007021
M 2.741159916
F 3.80672121
M 3.672120094
M 5.285783768
F 4.34290266
F 4.739801884
F 2.421194315
M 3.776283979
F 1.929854274
F 3.987172365
M 4.712985039
F 4.321438789
F 3.454895973
M 3.604883909
F 1.56646955
M 2.484421968
F 3.485669374
M 2.134613752
F 6.353466034
M 2.280852079
F 4.882368088
F 2.765804529
F 2.949151993
F 3.68947196
F 2.907387972
M 5.315419674
F 3.952131987
F 3.120577812
F 3.273875952
F 4.132945061
M 4.792116642
F 3.951407909
F 2.866736174
F 3.064073801
M 3.268471241
F 2.646460772
F 2.229131937
M 2.22889924
F 6.531615257
M 3.418692112
M 3.413520098
F 3.875302076
F 3.609047413
M 2.338261127
M 4.10095644
F 3.373049021
F 2.866374016
F 2.730815887
F 3.161152363
F 2.932523966
F 4.259400368
M 2.290575266
F 4.510138988
M 3.315252066
M 4.004601955
M 5.192662239
F 2.741056442
M 5.609292507
M 3.052592039
F 3.859605074
M 3.968604803
M 2.260991573
M 3.817685843
F 2.270508051
F 3.586445808
F 3.159264565
M 3.272867441
F 4.45187664
F 2.981114864
F 3.216984034
M 3.061410189
F 2.674622297
M 5.80313921
M 3.294719219
F 3.527821302
M 1.996728182
F 3.372143984
M 4.361495972
F 4.610114098
F 3.446051836
M 4.139849663
M 3.39624548
M 3.577446461
F 2.061455727
M 4.083914757
F 2.207978487
F 6.053515911
F 2.467044115
F 2.512376547
F 4.32278347
M 4.442696095
F 3.147213697
M 3.561335802
F 4.246935844
M 2.760658503
F 6.104252815
F 4.085879803
M 3.378996849
M 4.318387032
F 3.659448624
M 2.772528172
F 2.654891014
F 2.943747282
M 3.65580225
F 2.510643959
F 3.547991991
F 4.561704159
F 4.199224472
F 4.029272556
F 2.498075962
M 3.721124649
F 5.000884533
F 4.583297253
F 2.466992378
F 2.862159014
M 4.60398531
F 3.832969189
M 3.185331345
M 3.973776817
M 3.978560925
F 2.794147253
F 3.85003686
F 5.316815853
M 5.457184315
M 2.438830853
M 4.864136696
F 1.084904552
F 3.555025816
M 4.091957092
F 3.877422571
F 3.47558403
F 5.306239128
F 3.136481762
M 3.820530653
M 3.822056293
F 5.512524605
M 2.72484231
F 2.885976076
F 5.111617088
F 6.649795532
M 4.337342739
M 3.123888016
F 3.97204423
M 5.05185461
F 2.265077353
M 4.024152279
M 4.737474442
F 2.897406101
F 3.542561293
F 4.307086468
F 3.629347563
M 2.346510649
F 3.096450567
F 3.299891233
F 4.236178398
F 3.963432789
F 4.310913563
M 3.447758675
M 3.329966307
F 2.852409601
F 4.135246754
F 3.71822834
M 3.332448959
F 3.517503023
F 3.827280045
M 4.133927822
F 3.151816845
F 4.033927441
M 4.112076283
M 4.314921856
F 4.798400402
F 3.496814966
F 1.793261647
F 3.753294468
M 3.64276886
F 4.443058491
F 3.044135809
F 3.421329737
M 4.189863205
M 3.939305544
F 3.35427475
F 4.612001896
F 1.789512038
F 2.639788866
F 4.635405064
M 2.775036573
F 3.449723959
F 4.392708778
M 5.140967846
F 6.101563454
F 3.330509424
F 3.94140029
F 1.193309665
M 3.149748087
F 4.337110043
F 3.387013435
M 4.778927803
M 6.672991753
M 3.837624073
M 3.727822542
M 3.713444233
F 5.987779617
F 2.437667131
F 3.514218807
F 1.941542983
M 2.046534538
M 4.074527264
F 4.292759895
F 2.384291887
M 4.210008144
M 3.997154236
F 2.213615894
M 4.127255917
F 2.892828941
F 5.43036747
M 3.571291924
F 2.441675425
F 4.279312611
F 3.726089716
F 5.435771942
F 3.511787891
F 3.058901787
M 2.252276659
M 4.526793003
M 3.169453382
M 3.129939318
F 2.248035669
M 3.767077923
F 3.295262337
F 1.836060047
M 2.579457521
M 3.506383181
F 3.716314793
F 2.042939901
M 6.064971447
F 2.032596111
F 3.907290936
F 3.310080051
M 3.547733307
M 3.260221958
M 4.237548828
F 3.555025816
F 5.493000031
F 2.833247423
M 2.857788563
M 2.997613668
F 3.831029654
F 2.927351952
F 5.550073147
M 1.139339924
M 3.780731916
F 5.511593342
F 3.947141171
F 3.516959906
F 2.476379395
F 3.690454721
M 3.274780989
M 2.00673604
M 3.594307184
F 2.734203577
M 2.630763769
F 3.473049641
F 2.928438187
F 2.632548094
M 2.125278234
F 4.087121487
M 4.651309013
F 2.355277061
F 3.923763752
F 1.979091644
M 3.574394941
F 3.658853769
F 4.149624825
F 7.726967812
M 3.513287783
M 3.462705612
M 3.38455677
M 4.571815491
F 2.941031933
M 3.36019659
F 2.198410273
M 3.950787306
F 3.802894115
F 2.320650578
F 6.335260391
M 4.252108097
M 2.025846481
M 2.552252769
F 3.24987793
M 5.29095602
F 4.864498615
M 3.238965034
M 3.169970512
F 3.363455057
F 4.137729168
M 2.799732924
M 4.633103371
F 3.770387888
F 2.960814953
M 3.955390453
M 3.051480055
M 2.560139894
F 3.116750717
F 3.80095458
F 3.656604052
M 4.722372055
F 3.760044098
M 4.817950726
M 3.86746645
M 3.589368105
M 5.280611992
F 4.677556992
M 4.334136009
F 4.969852448
F 3.555594921
F 3.485876322
F 4.158288002
F 3.32042408
M 2.93769598
F 2.869813442
M 3.618641615
F 3.766121149
M 4.901452541
F 2.828463316
F 3.05445385
M 4.065192223
F 1.993986964
F 3.448120594
F 9.599542618
M 3.382488012
M 3.532475948
F 3.382488012
M 2.118373632
M 3.007543802
F 3.982957125
M 4.549006939
M 4.165890694
F 2.570225477
M 2.592852831
F 3.771086216
M 4.974274635
M 4.080862999
M 3.411761522
M 4.735767841
F 3.177263021
F 4.084690571
M 5.434375763
M 3.90079999
F 4.273339272
F 3.915204048
M 3.371497393
M 4.862016201
F 3.354042053
F 4.563203812
F 4.484124184
M 3.084710121
M 2.580827951
M 4.065528393
F 3.059832811
M 4.241195202
M 4.349651814
F 5.853514671
F 2.839427948
F 0.940062702
F 3.90486002
F 4.413578033
F 3.229939938
F 4.243470669
M 3.482048988
F 4.129324913
M 3.123629332
F 3.643131018
F 3.496789217
M 3.487040043
M 2.962159634
F 4.430438519
M 4.24104023
F 4.260900497
F 2.950237989
M 2.451295376
F 3.895369291
F 3.909023523
F 3.982439995
F 4.870213985
M 4.582392216
F 4.174321175
M 2.506454706
F 4.401139259
F 13.04895592
F 2.047491312
M 3.746777773
F 3.603875399
M 2.379120111
M 3.540104628
M 3.776077271
F 2.85393548
M 2.915430546
F 5.016607285
M 3.965165615
F 2.716980934
M 2.809120178
M 3.758673429
M 2.379120111
M 3.165263891
M 6.481809139
F 4.127255917
M 2.93363595
M 4.217041969
M 3.82210803
F 2.979408264
F 3.774551392
F 2.472215891
M 2.36528492
M 3.587609529
F 3.583161592
F 3.735864878
F 2.513721228
F 4.110550404
F 2.120649338
F 2.176015615
F 3.179357767
F 3.76459527
M 4.65782547
M 3.565395832
M 4.648050308
M 2.162232161
F 2.035207748
F 2.196134567
F 6.167842865
F 5.250277996
M 4.38657999
F 5.115108013
F 2.828075409
F 4.194491863
M 4.519500256
F 4.913400173
M 5.473087788
M 4.729664803
F 2.446123362
F 3.094691992
F 3.26730752
M 1.706760049
M 3.337827682
F 1.48389852
M 2.504928827
F 5.128658772
M 4.066277981
M 3.801419973
F 3.972251177
M 2.531564713
F 2.791871548
F 3.739873171
M 3.589368105
M 3.144550085
M 3.378221035
F 2.868882656
M 2.965805769
M 2.766218424
F 3.361799955
M 2.847987652
M 3.943701744
F 3.010103941
F 2.317366362
M 1.634351969
F 4.855499268
F 3.268703938
F 3.280522108
F 3.205450535
M 3.41789031
M 3.8515625
F 5.38301754
F 5.74813509
F 4.093094826
M 3.434156179
M 3.440879822
F 5.141692162
F 2.810645819
F 5.299334526
M 4.020712852
M 3.781637192
F 3.805971384
M 2.84529829
M 3.290684938
M 4.101706505
M 2.476560593
M 2.592671871
M 5.115108013
F 3.670102835
F 2.584034681
F 3.505400658
M 3.311192036
M 2.08255744
F 1.984444737
M 4.282415867
F 3.184555531
M 3.675326586
F 3.136688709
M 3.298546553
F 4.499639988
M 5.473268986
M 3.175168276
F 3.417502403
F 2.859107494
M 5.7667799
M 3.170772076
M 3.584196091
F 4.465685844
F 2.017080069
M 4.178976059
M 3.080546618
M 2.891690969
F 4.691003799
M 4.628319263
M 5.611568451
F 2.893397808
F 3.318458557
F 4.375512123
M 3.913445473
M 3.963639736
M 4.633698463
M 4.336928844
F 5.181723595
F 2.59608531
M 3.830693483
F 4.349651814
F 5.101816177
M 4.711691856
F 1.879116893
F 5.357545376
M 2.436943054
F 2.146483421
F 3.437802553
F 2.374284267
M 5.253950119
M 3.128439426
M 3.005268097
M 2.808396101
M 4.613423824
M 2.824635983
F 4.177191734
M 3.211812019
F 3.641088009
F 2.596343994
F 2.834255934
M 2.027191162
M 3.55562067
M 4.004033089
M 3.449103355
M 4.064571381
M 2.254992008
F 1.78542614
M 4.890565395
F 3.170435905
F 3.335319281
M 3.292029619
M 3.599711895
F 6.617987633
F 3.584196091
M 3.45409441
M 3.784326553
M 4.006541729
M 3.444551945
F 3.809617519
M 3.176513195
M 3.8136518
F 2.694172382
F 4.538274765
M 3.206640005
M 2.137147903
F 2.469112873
M 3.714220047
F 2.439192772
M 2.175446749
M 4.359194279
F 3.193942785
M 2.935161829
M 2.90335393
F 4.323791981
F 4.116911888
F 3.144705296
M 4.882135391
F 3.044730425
F 3.714788914
F 1.947283864
F 2.917007923
F 2.705266237
F 3.176694155
M 2.808551073
F 3.384349823
M 1.458995342
M 4.335247993
F 3.115199089
M 3.257325649
F 4.614717007
F 4.303103924
F 3.261954546
F 4.835820198
F 1.516507983
F 2.995105267
M 4.164571762
M 3.504081726
F 5.364449978
F 5.115237236
F 3.174211502
M 6.004692078
F 2.070455074
M 3.127870321
M 5.999519825
M 3.89774847
M 3.263118267
M 4.223946571
M 4.256711006
F 2.997794628
F 3.847735167
F 6.323959351
F 2.107641697
M 1.236107945
M 1.892951965
F 2.500894785
F 4.022393703
M 2.640150785
M 2.311056376
M 4.020324707
M 2.301539898
M 3.528597116
F 3.718667984
M 3.736252785
F 3.738942146
F 1.838258147
M 3.682981253
F 4.364909172
M 3.376514435
F 4.403208256
M 4.177605629
M 4.850922108
M 4.291958332
F 2.229985476
F 2.526366949
F 4.951646805
M 3.74716568
F 2.598593712
F 2.62737608
M 3.118716002
M 3.093967915
M 3.625571966
M 4.191776752
M 4.391027927
F 3.694075108
F 3.802531958
F 2.765623569
F 3.423812389
M 2.710128069
M 4.509570122
F 4.108998775
M 3.637803793
F 2.068929195
F 2.163576841
M 3.321923971
M 4.782496452
F 4.282415867
M 2.531538725
M 3.791619062
F 3.325596094
F 7.818098545
M 4.090250492
F 2.165076733
M 3.315019369
M 3.334724665
M 4.088336468
F 4.383890629
F 3.042584181
M 3.925548077
F 3.362704992
F 3.601573944
F 5.031347275
M 3.475532293
F 3.035964012
M 3.51349473
M 2.414729118
M 5.996597767
F 2.290911436
F 3.746001959
F 2.843979359
F 2.616618156
M 3.074055672
F 3.088382244
M 2.818895102
F 3.187063932
F 1.38713038
M 1.205075979
M 2.394635916
F 3.399477959
F 2.565311909
F 4.032194614
F 3.11367321
F 4.764498234
M 3.610055923
F 4.318620205
F 2.276585102
F 2.817705631
M 3.270384789
F 2.922179937
F 3.618796587
M 3.910032034
F 3.691799402
F 2.905448675
F 3.79792881
F 3.44716382
M 3.935814381
F 6.927919865
F 3.655776501
M 2.362802267
F 5.727058887
M 3.19166708
M 3.815151691
M 4.065192223
F 2.714291573
F 2.980908155
M 3.094898939
M 3.765216112
F 2.803534269
M 5.990287781
M 3.441836596
F 3.192779064
M 1.89812398
F 2.480956793
F 6.014596462
F 3.780292273
M 2.962935448
M 3.354300499
F 3.846338749
F 3.388772011
M 2.852952719
F 2.363604069
M 2.315064669
M 3.206640005
F 3.804600716
F 4.10941267
M 4.763748169
M 2.373948097
M 2.873459816
M 3.729012012
M 6.035724163
M 4.921002865
M 5.321988106
F 2.833221674
M 4.757826328
M 3.176719904
F 2.420495987
M 4.411095142
M 3.212924004
M 3.078245163
F 4.715855598
F 3.910342216
F 4.975463867
F 2.832290649
F 2.059516191
M 3.298365355
M 3.325932264
M 4.406544209
M 4.314948082
M 3.532062292
M 3.937391996
M 5.145907402
M 2.454734564
F 4.230282307
F 3.843701124
M 3.941063881
M 1.962437868
M 2.977701426
M 7.194406986
F 3.327276945
